rate,btl_delay,cca,test_duration,flows,interval,omit,aqm,buffer_factor,trial,jfi,loss_percentage,utilization,buffer_occupancy
100,10,bbr3-cubic,120,1,0.1,180,FIFO,32,1,0.9123054177984804,0.245790357301841,95.69130481028772,82.375
100,10,bbr3-cubic,120,1,0.1,180,FIFO,32,2,0.851083563997452,0.2279403184411859,95.59519855467056,82.559
100,10,bbr3-cubic,120,1,0.1,180,FIFO,32,3,0.8820378331065155,0.2031854551502399,95.57770749702732,81.65875
100,10,bbr3-cubic,120,1,0.1,180,FIFO,64,1,0.7748833273092339,0.2334205844614354,95.62138682626596,81.269125
100,10,bbr3-cubic,120,1,0.1,180,FIFO,64,2,0.8515363089371656,0.1705262360395344,95.58646445595056,80.997625
100,10,bbr3-cubic,120,1,0.1,180,FIFO,64,3,0.8941071650977068,0.2005460273371824,95.63889275030238,80.79175
100,10,bbr3-cubic,120,1,0.1,180,FIFO,4,3,0.7296795341852416,0.4466370617762254,95.08839197334316,78.478
100,10,bbr3-reno,120,1,0.1,180,FIFO,1,1,0.7093842504311432,1.0463074498480016,95.10588882307582,67.19512
100,10,bbr3-reno,120,1,0.1,180,FIFO,1,2,0.6948889572480195,0.9958467606339092,95.04474357053716,67.7336
100,10,bbr3-reno,120,1,0.1,180,FIFO,1,3,0.6934874140987254,1.091019076152989,95.14957370501848,70.75976
100,10,bbr3-reno,120,1,0.1,180,FIFO,2,1,0.7093220950100122,0.8738429636518379,94.61654260449238,72.3524
100,10,bbr3-reno,120,1,0.1,180,FIFO,2,2,0.7228331141502035,0.7549917257005071,94.37189518056218,72.0268
100,10,bbr3-reno,120,1,0.1,180,FIFO,2,3,0.6816341694506305,0.8278253002692633,94.31941736330508,72.6064
100,10,bbr3-reno,120,1,0.1,180,FIFO,3,1,0.7307845501745049,0.6821703160722883,94.7563951069812,72.64053333333334
100,10,bbr3-reno,120,1,0.1,180,FIFO,3,2,0.7045716936517961,0.7012924291311804,94.62529073957394,73.6664
100,10,bbr3-reno,120,1,0.1,180,FIFO,3,3,0.7019047291028999,0.6640723471439366,94.53789224924998,73.10053333333333
100,10,bbr3-reno,120,1,0.1,180,FIFO,4,1,0.6922117814281843,0.6156035910761274,94.81751056384236,74.9778
100,10,bbr3-reno,120,1,0.1,180,FIFO,4,2,0.7019438690290597,0.6571027017795309,94.642739759828,74.9844
100,10,bbr3-reno,120,1,0.1,180,FIFO,4,3,0.715033787051329,0.5988345695171766,94.81750535173698,75.5032
100,10,bbr3-reno,120,1,0.1,180,FIFO,5,1,0.7719134756206482,0.4707452804713645,95.21072618109106,74.9008
100,10,bbr3-reno,120,1,0.1,180,FIFO,5,2,0.7244630496635527,0.5184865115987733,95.21944909958349,76.03664
100,10,bbr3-reno,120,1,0.1,180,FIFO,5,3,0.8012154667676804,0.3577916539596391,95.30686259061449,74.75328
100,10,bbr3-reno,120,1,0.1,180,FIFO,6,1,0.7021427557649484,0.3451391647360458,95.23694601607497,77.31186666666666
